"exam_id","student_id","subj_id","mark","exam_date"
21,5,10,2,2000-02-03
22,5,11,1,2000-04-15
23,5,2,1,2000-05-10
24,5,2,4,2000-03-20
25,5,6,5,2000-01-26
26,5,3,3,2000-03-04
27,6,2,3,2000-02-26
28,6,4,3,2000-06-27
29,6,11,4,2000-01-30
30,6,2,4,2000-03-07
31,6,3,4,2000-05-08
32,7,10,3,2000-04-02
33,7,13,1,2000-01-28
34,7,11,5,2000-05-27
35,7,12,5,2000-06-21
36,7,2,4,2000-04-10
37,7,12,4,2000-03-06
38,7,9,5,2000-06-20
39,8,3,4,2000-01-05
40,8,7,4,2000-02-19
41,8,5,3,2000-03-29
42,8,9,3,2000-06-21
43,9,9,3,2000-03-03
44,9,10,2,2000-06-04
45,9,2,4,2000-05-18
46,9,6,2,2000-06-28
47,9,1,5,2000-01-17
48,10,13,2,2000-01-18
49,10,11,1,2000-02-16
50,10,13,1,2000-06-12
51,10,3,4,2000-01-10
52,10,13,2,2000-04-08
53,10,10,2,2000-04-16
54,10,12,5,2000-03-25
55,10,13,2,2000-01-05
56,11,8,1,2000-03-15
57,11,13,1,2000-05-30
58,12,14,3,2000-02-01
59,12,11,4,2000-06-14
60,12,3,5,2000-01-29
61,13,2,3,2000-03-03
62,13,8,4,2000-06-09
63,13,14,1,2000-01-31
64,13,13,4,2000-03-02
65,14,1,2,2000-05-04
66,14,3,3,2000-06-06
67,14,1,4,2000-01-16
68,14,11,1,2000-03-07
69,14,11,1,2000-06-26
70,14,13,2,2000-01-01
71,14,12,5,2000-01-31
72,14,1,2,2000-01-05
73,15,11,2,2000-02-27
74,15,5,4,2000-02-12
75,15,11,2,2000-04-23
76,15,1,2,2000-01-01
77,15,12,3,2000-01-12
78,15,11,1,2000-04-26
79,15,2,1,2000-04-17
80,15,2,3,2000-05-31
81,16,5,3,2000-02-04
82,16,11,4,2000-03-23
83,16,3,1,2000-05-08
84,16,9,5,2000-06-12
85,16,7,4,2000-01-01
86,16,7,5,2000-01-09
87,16,14,2,2000-01-30
88,16,11,2,2000-03-15
89,17,9,3,2000-05-21
90,18,8,2,2000-05-28
91,18,3,1,2000-02-25
92,19,10,1,2000-04-15
93,19,12,4,2000-03-11
94,19,1,4,2000-03-02
95,19,13,5,2000-03-25
96,19,1,2,2000-03-16
97,19,3,2,2000-05-02
98,20,9,5,2000-02-04
99,20,9,5,2000-04-03
100,21,3,5,2000-05-06
101,21,6,2,2000-03-06
102,21,2,4,2000-03-21
103,21,2,3,2000-03-04
104,21,1,1,2000-02-09
105,21,3,4,2000-05-06
106,22,14,5,2000-05-14
107,22,4,2,2000-03-14
108,22,8,3,2000-03-01
109,22,13,1,2000-01-06
110,23,12,4,2000-02-13
111,23,14,5,2000-05-16
112,23,11,1,2000-02-27
113,23,4,5,2000-01-28
114,23,6,4,2000-01-16
115,23,4,4,2000-03-22
116,24,6,2,2000-01-23
117,24,14,4,2000-06-27
118,24,10,3,2000-01-11
119,24,5,5,2000-02-05
120,25,13,1,2000-04-16
121,25,5,5,2000-01-17
122,25,1,3,2000-04-22
123,25,5,4,2000-03-28
124,25,2,5,2000-01-23
125,25,14,1,2000-06-04
126,26,10,1,2000-03-26
127,26,11,5,2000-05-17
128,26,4,4,2000-03-09
129,26,7,4,2000-04-27
130,26,7,1,2000-02-23
131,27,5,4,2000-02-19
132,27,8,1,2000-04-13
133,27,14,1,2000-06-20
134,28,3,2,2000-03-20
135,29,13,3,2000-05-05
136,29,1,4,2000-03-06
137,29,7,3,2000-03-27
138,29,11,3,2000-04-16
139,30,9,1,2000-04-20
140,30,9,5,2000-03-18
141,30,7,2,2000-06-07
142,31,9,5,2000-05-08
143,31,12,5,2000-04-06
144,31,13,4,2000-02-15
145,31,8,1,2000-02-02
146,31,7,2,2000-06-03
147,31,5,4,2000-06-27
148,31,14,2,2000-05-03
149,31,6,3,2000-03-11
150,32,12,1,2000-04-11
151,32,7,3,2000-05-27
152,32,10,5,2000-02-21
153,32,5,4,2000-06-01
154,32,5,4,2000-06-24
155,32,8,2,2000-05-29
156,32,9,3,2000-04-10
157,32,7,1,2000-01-21
158,33,13,4,2000-06-06
159,33,12,2,2000-03-02
160,33,13,3,2000-04-10
161,33,2,3,2000-04-27
162,33,12,1,2000-02-24
163,33,4,2,2000-02-21
164,33,12,5,2000-03-24
165,34,12,1,2000-03-26
166,34,8,5,2000-03-24
167,34,12,3,2000-06-22
168,34,7,5,2000-01-28
169,34,7,5,2000-04-04
170,34,8,1,2000-06-23
171,34,3,5,2000-04-13
172,35,14,5,2000-05-24
173,35,12,2,2000-04-16
174,36,14,3,2000-05-23
175,36,6,3,2000-01-10
176,36,11,2,2000-01-16
177,37,9,3,2000-05-29
178,37,13,4,2000-03-17
179,37,9,4,2000-06-19
180,37,4,3,2000-04-06
181,38,12,2,2000-02-25
182,38,12,3,2000-06-21
183,38,6,1,2000-03-07
184,38,1,1,2000-01-09
185,38,10,3,2000-02-01
186,38,14,2,2000-03-04
187,38,5,1,2000-01-23
188,39,10,4,2000-04-25
189,39,13,2,2000-02-14
190,39,7,1,2000-06-19
191,39,8,1,2000-04-24
192,39,1,5,2000-06-26
193,39,9,1,2000-02-14
194,40,3,2,2000-06-10
195,41,2,2,2000-03-03
196,41,11,5,2000-02-22
197,41,4,1,2000-06-13
198,41,12,1,2000-02-26
199,41,5,2,2000-04-12
200,42,6,4,2000-03-28
201,42,6,3,2000-05-07
202,42,3,4,2000-01-27
203,42,12,2,2000-01-03
204,42,4,1,2000-06-15
205,42,12,1,2000-06-10
206,43,2,3,2000-01-14
207,43,9,3,2000-04-09
208,43,9,1,2000-06-20
209,44,11,1,2000-01-31
210,44,10,2,2000-01-02
211,44,11,2,2000-05-28
212,44,3,4,2000-01-15
213,45,14,3,2000-01-22
214,45,2,5,2000-06-21
215,45,8,4,2000-05-27
216,45,9,5,2000-04-23
217,46,9,5,2000-02-09
218,46,4,2,2000-02-28
219,46,11,1,2000-04-03
220,46,4,3,2000-01-12
221,46,11,3,2000-01-25
222,47,2,1,2000-06-17
223,47,4,2,2000-02-09
224,47,7,3,2000-03-14
225,47,6,1,2000-04-01
226,48,8,2,2000-03-01
227,49,7,5,2000-01-31
228,49,7,4,2000-03-17
229,49,7,4,2000-04-04
230,49,6,2,2000-01-24
231,50,5,4,2000-04-08
232,50,9,1,2000-03-24
233,50,3,4,2000-06-15
234,50,4,3,2000-03-26
235,50,13,3,2000-01-08
236,50,7,3,2000-02-10
237,50,12,2,2000-02-25
238,51,14,5,2000-06-20
239,51,5,4,2000-03-19
240,51,8,2,2000-05-05
241,51,12,1,2000-05-21
242,51,14,1,2000-03-17
243,51,10,4,2000-01-04
244,51,2,1,2000-01-31
245,52,1,1,2000-03-21
246,53,2,3,2000-04-20
247,53,2,5,2000-05-21
248,53,12,4,2000-06-27
249,53,13,1,2000-01-23
250,53,9,5,2000-04-03
251,53,13,4,2000-04-14
252,53,1,2,2000-03-29
253,54,9,5,2000-03-16
254,54,12,2,2000-06-13
255,55,7,2,2000-05-25
256,55,12,3,2000-02-18
257,55,14,2,2000-01-07
258,56,6,2,2000-03-26
259,56,12,5,2000-03-01
260,56,13,1,2000-05-04
261,56,4,1,2000-05-28
262,56,5,4,2000-03-08
263,57,13,5,2000-04-16
264,58,10,2,2000-03-13
265,58,12,3,2000-01-17
266,58,13,2,2000-03-08
267,59,5,3,2000-01-28
268,59,2,4,2000-01-15
269,59,12,2,2000-01-17
270,59,8,1,2000-04-28
271,59,5,4,2000-02-11
272,59,11,5,2000-06-05
273,59,7,1,2000-05-20
274,60,11,1,2000-01-08
275,60,10,3,2000-05-26
276,60,5,2,2000-01-19
277,60,3,4,2000-02-05
278,61,2,5,2000-02-23
279,61,11,,2000-04-04
280,61,4,4,2000-02-21
281,61,3,3,2000-01-11
282,61,11,3,2000-04-27
283,61,12,1,2000-02-15
284,61,7,4,2000-04-03
285,61,12,3,2000-03-30
286,62,14,5,2000-05-18
287,62,13,1,2000-02-16
288,62,4,3,2000-05-09
289,62,8,4,2000-06-17
290,62,11,,2000-05-10
291,62,5,1,2000-03-01
292,62,12,2,2000-03-10
293,63,2,3,2000-04-17
294,63,11,4,2000-05-30
295,63,6,5,2000-01-06
296,63,7,4,2000-05-24
297,64,8,3,2000-01-24
298,64,8,1,2000-03-04
299,64,7,2,2000-02-14
300,65,4,1,2000-05-28
301,65,11,1,2000-02-21
302,65,10,4,2000-02-15
303,65,8,2,2000-04-20
304,65,3,4,2000-05-07
305,66,14,3,2000-05-19
306,66,13,5,2000-05-29
307,66,13,5,2000-03-11
308,66,4,1,2000-04-25
309,66,12,3,2000-04-05
310,67,14,2,2000-05-09
311,67,2,4,2000-06-16
312,67,3,1,2000-06-07
313,68,11,4,2000-02-08
314,68,6,2,2000-04-04
315,68,1,1,2000-06-05
316,68,4,1,2000-05-07
317,68,9,3,2000-04-07
318,69,4,4,2000-02-11
319,69,1,4,2000-04-11
320,69,7,2,2000-04-17
321,69,8,4,2000-05-30
322,69,5,1,2000-01-16
323,69,2,3,2000-04-06
324,70,9,4,2000-02-11
325,70,4,2,2000-06-09
326,70,4,4,2000-04-24
327,70,6,2,2000-05-28
328,70,13,3,2000-03-10
329,70,8,4,2000-06-24
330,70,14,1,2000-06-26
331,71,6,1,2000-04-18
332,71,7,2,2000-05-14
333,71,4,3,2000-05-05
334,71,13,4,2000-04-21
335,71,12,4,2000-03-13
336,71,14,1,2000-02-01
337,71,6,3,2000-06-09
338,72,13,2,2000-02-27
339,72,3,1,2000-05-25
340,72,11,5,2000-06-28
341,72,10,4,2000-06-09
342,72,2,1,2000-06-13
343,72,12,2,2000-04-08
344,73,1,1,2000-02-29
345,73,14,3,2000-05-20
346,73,8,2,2000-06-27
347,73,7,3,2000-01-29
348,73,4,4,2000-04-13
349,73,1,5,2000-03-29
350,73,14,5,2000-05-31
351,74,11,2,2000-06-03
352,75,13,2,2000-03-24
353,75,3,5,2000-06-05
354,76,4,4,2000-01-26
355,76,11,5,2000-02-05
356,76,9,3,2000-03-16
357,76,14,5,2000-01-04
358,76,13,3,2000-02-09
359,76,6,5,2000-04-15
360,77,7,3,2000-01-11
361,78,5,1,2000-04-17
362,78,3,5,2000-06-17
363,78,12,1,2000-06-09
364,78,4,3,2000-01-15
365,78,12,5,2000-06-09
366,78,4,4,2000-03-28
367,78,5,3,2000-04-08
368,79,2,3,2000-06-13
369,79,8,2,2000-05-21
370,79,7,2,2000-04-24
371,79,3,4,2000-01-07
372,79,1,3,2000-05-29
373,79,9,4,2000-06-22
374,79,8,5,2000-02-12
375,80,11,4,2000-04-08
376,80,13,4,2000-03-15
377,80,5,1,2000-06-24
378,80,4,1,2000-01-03
379,80,3,5,2000-02-13
380,80,10,5,2000-04-14
381,80,1,1,2000-01-09
382,81,7,3,2000-06-28
383,81,12,3,2000-03-15
384,82,6,5,2000-04-13
385,82,13,2,2000-05-05
386,82,14,4,2000-01-09
387,82,13,5,2000-03-26
388,82,9,4,2000-04-16
389,83,9,3,2000-04-10
390,83,3,2,2000-03-05
391,84,2,3,2000-04-12
392,84,8,2,2000-06-19
393,84,14,4,2000-06-21
394,84,1,3,2000-06-18
395,84,10,5,2000-02-01
396,84,12,5,2000-01-04
397,85,11,2,2000-02-06
398,85,13,4,2000-03-10
399,85,12,4,2000-01-28
400,85,4,2,2000-02-22
401,85,8,4,2000-04-22
402,85,8,5,2000-03-25
403,85,7,5,2000-06-13
404,85,3,4,2000-02-18
405,86,13,5,2000-05-08
406,86,13,3,2000-03-08
407,87,14,4,2000-05-16
408,88,9,1,2000-01-18
409,88,7,4,2000-01-05
410,88,14,4,2000-04-20
411,88,11,3,2000-04-22
412,88,8,1,2000-01-27
413,88,1,5,2000-04-30
414,89,2,4,2000-06-09
415,89,11,4,2000-04-28
416,89,13,4,2000-06-09
417,89,12,5,2000-03-30
418,90,14,1,2000-04-05
419,91,8,3,2000-03-15
420,92,9,4,2000-05-31
421,93,2,3,2000-03-05
422,93,13,5,2000-01-29
423,93,11,1,2000-04-27
424,94,4,2,2000-03-08
425,94,1,4,2000-01-09
426,94,8,2,2000-05-26
427,94,4,5,2000-06-13
428,95,12,1,2000-05-07
429,95,11,3,2000-05-11
430,95,2,5,2000-05-05
431,95,4,4,2000-03-22
432,95,14,1,2000-03-07
433,95,7,5,2000-01-16
434,96,10,1,2000-01-16
435,97,13,5,2000-02-02
436,98,1,1,2000-06-06
437,98,13,4,2000-03-08
438,98,10,3,2000-03-03
439,98,4,5,2000-04-23
440,98,2,2,2000-04-10
441,98,10,1,2000-02-03
442,98,7,1,2000-06-10
443,98,9,3,2000-02-07
444,99,7,4,2000-04-25
445,99,6,5,2000-04-17
446,99,14,5,2000-04-13
451,101,13,2,2000-06-20
452,101,8,2,2000-05-08
453,101,1,2,2000-04-05
454,101,7,1,2000-01-09
455,102,8,3,2000-03-07
456,102,11,1,2000-06-04
457,102,10,4,2000-06-05
458,102,7,5,2000-03-22
459,102,3,1,2000-06-19
460,102,7,4,2000-02-14
461,102,5,4,2000-03-01
462,102,5,1,2000-04-20
464,104,7,4,2000-06-11
465,104,5,4,2000-03-05
466,104,14,5,2000-03-04
467,104,11,5,2000-03-25
468,105,7,2,2000-05-01
469,105,3,2,2000-03-19
470,105,13,3,2000-03-31
471,105,4,5,2000-02-18
472,105,12,1,2000-01-31
473,105,13,3,2000-05-08
474,105,14,5,2000-01-08
475,105,13,5,2000-02-20
476,106,13,2,2000-03-11
477,106,1,1,2000-05-28
478,106,6,2,2000-06-10
479,106,14,5,2000-04-10
480,106,11,1,2000-03-28
481,106,8,5,2000-02-15
482,106,13,5,2000-01-13
483,106,5,1,2000-06-12
484,107,12,2,2000-02-08
485,107,2,2,2000-03-22
2985,683,5,5,2000-02-06
2986,683,1,2,2000-03-11
2987,683,9,3,2000-01-11
2988,683,6,1,2000-05-09
2989,684,4,2,2000-03-26
2990,684,3,4,2000-05-27
2991,684,4,5,2000-03-19
2992,684,8,2,2000-01-06
2993,684,1,5,2000-03-29
2994,685,10,4,2000-03-29
2995,685,12,1,2000-03-08
2996,685,7,4,2000-04-28
2997,685,13,1,2000-05-14
2998,685,6,5,2000-03-10
2999,685,11,1,2000-01-07
3000,685,3,5,2000-04-11
3001,685,12,1,2000-04-02
3002,686,2,2,2000-06-02
3003,687,10,3,2000-06-24
3004,687,1,4,2000-02-11
3005,687,14,1,2000-04-25
3006,687,1,2,2000-01-19
3007,687,5,5,2000-05-10
3008,688,5,4,2000-04-18
3009,688,1,3,2000-06-19
3010,688,5,1,2000-04-11
3011,688,6,2,2000-06-07
3012,689,4,3,2000-03-13
3013,689,14,5,2000-04-09
3014,689,10,5,2000-06-27
3015,689,14,5,2000-04-24
3016,689,13,2,2000-05-21
3017,689,11,3,2000-05-16
3018,689,5,4,2000-02-13
3019,690,1,2,2000-01-08
3020,690,10,2,2000-03-20
3021,691,13,2,2000-02-23
3022,691,3,2,2000-01-23
3023,691,14,1,2000-03-09
3024,691,3,2,2000-04-25
3025,691,9,3,2000-01-31
3026,692,10,4,2000-06-01
3027,692,2,4,2000-04-07
3028,692,1,2,2000-05-24
3029,692,11,2,2000-02-23
3030,692,2,5,2000-05-27
3031,692,7,3,2000-02-09
3032,692,13,1,2000-04-18
3033,693,1,2,2000-05-05
3034,693,9,2,2000-06-06
3035,694,2,2,2000-02-26
3036,695,6,4,2000-05-14
3037,695,11,4,2000-06-22
3038,695,3,2,2000-02-13
3039,695,7,5,2000-06-04
3040,695,4,2,2000-05-25
3041,695,12,3,2000-02-14
3042,695,5,5,2000-05-18
3043,696,11,2,2000-03-19
3044,696,12,5,2000-06-02
3045,697,10,3,2000-01-02
3046,697,11,1,2000-02-10
3047,697,13,3,2000-05-16
3048,697,1,1,2000-05-13
3049,698,6,4,2000-02-12
3050,698,14,4,2000-05-09
3051,698,14,5,2000-06-28
3052,699,10,4,2000-02-21
3053,699,12,2,2000-06-12
3054,699,3,1,2000-03-29
3055,699,11,3,2000-01-03
3056,699,14,1,2000-05-02
3057,699,5,2,2000-06-04
3058,699,13,4,2000-05-11
3059,699,3,5,2000-04-01
3060,700,7,2,2000-06-10
3061,700,10,1,2000-03-14
3062,700,4,3,2000-01-17
3063,700,6,2,2000-05-28
3064,700,11,1,2000-06-17
3065,701,9,4,2000-02-29
3066,702,13,2,2000-01-07
3067,702,10,1,2000-06-08
3068,702,3,4,2000-01-25
3069,703,12,3,2000-01-12
3070,703,13,1,2000-02-17
3071,703,2,5,2000-03-31
3072,703,8,4,2000-06-18
3073,703,6,3,2000-02-12
3074,704,5,5,2000-05-23
3075,704,13,4,2000-01-02
3076,704,7,2,2000-05-22
3077,704,3,3,2000-06-06
3078,704,1,5,2000-04-01
3079,704,5,3,2000-01-07
3080,704,12,3,2000-01-21
3081,704,12,5,2000-06-17
3082,705,9,4,2000-01-22
3083,706,4,2,2000-05-24
3084,706,8,5,2000-03-30
3085,706,12,4,2000-06-23
3086,707,14,3,2000-01-04
3087,707,8,5,2000-02-14
3088,707,10,4,2000-04-11
3089,707,1,5,2000-01-09
3090,707,7,5,2000-03-11
3091,707,7,3,2000-06-16
3092,707,6,5,2000-01-22
3093,708,1,3,2000-03-04
3094,708,10,4,2000-03-22
3095,708,2,1,2000-03-27
3096,708,6,2,2000-04-17
3097,708,2,1,2000-06-20
3098,708,3,1,2000-06-16
3099,709,7,3,2000-01-04
3100,709,4,3,2000-06-07
3101,709,14,5,2000-05-08
3102,709,2,3,2000-06-18
3103,709,3,1,2000-06-06
3104,709,6,2,2000-01-03
3105,709,3,5,2000-03-12
3106,710,8,2,2000-06-20
3107,710,9,3,2000-03-22
3108,710,4,5,2000-03-06
3109,710,3,1,2000-02-25
3110,710,7,1,2000-03-30
3111,710,13,2,2000-01-31
3112,710,3,4,2000-02-19
3113,711,9,3,2000-01-28
3114,711,13,3,2000-05-28
3115,712,2,5,2000-05-10
3116,712,1,2,2000-02-22
3117,712,4,2,2000-06-07
3118,712,13,1,2000-04-27
3119,712,2,3,2000-01-24
3120,713,9,4,2000-03-16
3121,714,5,4,2000-05-09
3122,714,6,3,2000-04-29
3123,714,7,3,2000-03-06
3124,715,4,4,2000-01-19
3125,715,11,5,2000-04-30
3126,716,4,5,2000-03-27
3127,716,10,4,2000-03-24
3128,716,6,3,2000-05-26
3129,716,14,4,2000-01-22
3130,716,3,3,2000-02-09
3131,716,5,5,2000-03-17
3132,716,4,5,2000-03-15
3133,717,8,4,2000-03-24
3134,717,7,1,2000-06-06
3135,717,7,1,2000-03-03
3136,717,5,5,2000-05-16
3137,718,10,4,2000-05-12
3138,718,14,4,2000-01-19
3139,719,12,2,2000-04-02
3140,719,12,4,2000-02-04
3141,719,6,4,2000-05-12
3142,719,9,3,2000-02-04
3143,719,3,5,2000-03-31
3144,719,4,1,2000-05-28
3145,719,9,3,2000-02-05
3146,719,10,4,2000-02-22
3147,720,5,2,2000-03-16
3148,720,8,5,2000-05-27
3149,720,2,5,2000-05-28
3150,720,10,4,2000-01-27
3151,720,3,5,2000-06-02
3152,720,6,2,2000-01-13
3153,720,3,4,2000-03-09
3154,721,13,3,2000-06-22
3155,721,10,1,2000-02-15
3156,721,6,4,2000-06-18
3157,721,8,2,2000-01-30
3158,721,13,3,2000-01-15
3159,721,8,2,2000-05-01
3160,721,8,4,2000-01-08
3161,721,11,3,2000-03-15
3162,722,9,2,2000-04-27
3163,722,2,5,2000-02-06
3164,722,2,1,2000-01-23
3165,723,8,5,2000-04-21
3166,723,14,2,2000-03-29
3167,723,1,1,2000-03-18
3168,723,10,4,2000-04-18
3169,723,1,3,2000-05-17
3170,724,6,5,2000-05-07
3171,725,1,2,2000-05-30
3172,726,5,3,2000-02-29
3173,726,2,1,2000-06-02
3174,726,3,5,2000-06-13
3175,726,3,4,2000-01-04
3176,726,5,1,2000-04-07
3177,726,10,1,2000-03-15
3178,727,5,2,2000-01-10
3179,727,1,2,2000-06-17
3180,727,8,2,2000-02-05
3181,727,11,1,2000-05-13
3182,727,11,4,2000-01-18
3183,727,6,2,2000-05-13
3184,727,14,1,2000-01-08
3185,727,11,5,2000-01-12
3186,728,1,3,2000-02-20
3187,728,7,3,2000-06-15
3188,728,13,4,2000-01-30
3189,728,5,1,2000-06-13
3190,728,3,4,2000-03-29
3191,728,14,5,2000-05-02
3192,728,7,1,2000-06-13
3193,728,12,1,2000-03-15
3194,729,11,1,2000-01-09
3195,729,3,1,2000-06-02
3196,729,8,2,2000-03-03
3197,729,5,4,2000-02-16
3198,729,8,4,2000-01-07
3199,730,1,2,2000-05-19
3200,731,10,4,2000-05-01
3201,731,9,1,2000-04-01
3202,731,7,1,2000-05-21
3203,731,11,2,2000-06-19
3204,731,7,5,2000-02-22
3205,732,1,5,2000-04-18
3206,732,14,3,2000-02-26
3207,732,9,1,2000-03-03
3208,732,12,1,2000-03-18
3209,732,4,3,2000-01-25
3210,732,7,2,2000-05-09
3211,733,7,3,2000-05-08
3212,733,14,1,2000-03-30
3213,734,9,5,2000-03-03
3214,735,1,1,2000-06-15
3215,735,1,4,2000-02-19
3216,736,6,5,2000-04-13
3217,736,9,4,2000-02-23
3218,736,12,1,2000-02-03
3219,736,9,2,2000-04-18
3220,736,4,3,2000-05-18
3221,736,3,2,2000-02-15
3222,736,2,2,2000-02-19
3223,736,6,1,2000-05-01
3224,737,3,2,2000-02-19
3225,737,9,2,2000-05-12
3226,737,14,4,2000-02-26
3227,738,10,4,2000-02-14
3228,738,1,1,2000-03-10
3229,738,1,5,2000-02-10
3230,738,3,3,2000-04-19
3231,738,7,3,2000-02-01
3232,738,6,1,2000-05-25
3233,739,2,3,2000-04-04
3234,739,8,5,2000-06-22
3235,739,1,5,2000-02-16
3236,739,7,5,2000-01-11
3237,739,2,5,2000-02-08
3238,739,13,5,2000-03-06
3239,740,6,4,2000-05-13
3240,740,2,5,2000-05-04
3241,740,2,2,2000-05-13
3242,740,8,1,2000-06-26
3243,740,12,1,2000-04-14
3244,740,8,2,2000-05-12
3245,741,14,5,2000-01-20
3246,742,1,5,2000-06-05
3247,742,7,1,2000-01-11
3248,742,12,2,2000-04-18
3249,742,3,1,2000-01-26
3250,743,12,5,2000-05-29
3251,743,11,4,2000-03-14
3252,743,12,2,2000-02-06
3253,743,4,3,2000-05-21
3254,743,7,3,2000-02-28
3255,743,3,4,2000-03-27
3256,744,10,3,2000-02-02
3257,744,7,1,2000-06-27
3258,744,10,1,2000-03-18
3259,744,1,2,2000-04-30
3260,744,6,3,2000-03-26
3261,745,5,5,2000-01-23
3262,745,11,1,2000-01-20
3263,745,3,2,2000-04-11
3264,745,2,3,2000-04-08
3265,746,6,5,2000-06-06
3266,746,14,2,2000-03-15
3267,746,4,5,2000-01-16
3268,747,1,3,2000-01-07
3269,747,9,5,2000-01-30
3270,747,8,5,2000-03-08
3271,747,4,4,2000-01-21
3272,748,7,2,2000-05-08
3273,748,4,5,2000-04-17
3274,748,1,5,2000-04-20
3275,748,12,5,2000-05-16
3276,748,12,1,2000-06-08
3277,748,9,2,2000-02-18
3278,749,1,5,2000-01-03
3279,749,12,3,2000-06-01
3280,749,2,1,2000-05-17
3281,749,5,3,2000-01-31
3282,749,12,1,2000-06-17
3283,749,13,4,2000-03-01
3284,749,6,5,2000-03-05
3285,750,14,3,2000-03-09
3286,750,5,2,2000-06-04
3287,751,13,4,2000-04-15
3288,751,3,2,2000-06-07
3289,751,3,4,2000-05-28
3290,751,1,4,2000-03-21
3291,752,3,2,2000-05-21
3292,752,14,5,2000-05-27
3293,752,2,3,2000-02-29
3294,752,11,3,2000-02-19
3295,752,7,5,2000-01-03
3296,752,11,5,2000-01-23
3297,753,9,1,2000-01-24
3298,754,12,5,2000-06-11
3299,754,12,3,2000-04-23
3300,754,1,3,2000-01-21
3301,754,6,4,2000-02-08
3302,755,5,5,2000-06-25
3303,755,13,1,2000-01-02
3304,755,6,5,2000-01-20
3305,755,8,5,2000-01-18
3306,755,12,4,2000-03-24
3307,755,13,3,2000-06-02
3308,756,14,3,2000-06-06
3309,756,4,2,2000-05-30
3310,756,2,1,2000-02-16
3311,756,7,4,2000-04-06
3312,757,12,5,2000-03-13
3313,757,1,3,2000-03-23
3314,758,10,4,2000-05-24
3315,758,6,5,2000-02-22
3316,758,11,3,2000-04-17
3317,759,14,5,2000-01-31
3318,759,12,2,2000-03-19
3319,759,10,5,2000-01-18
3320,760,11,5,2000-05-28
3321,760,1,5,2000-06-08
3322,760,14,2,2000-04-01
3323,760,14,1,2000-04-25
3324,760,9,1,2000-04-13
3325,760,8,4,2000-06-25
3326,760,10,5,2000-05-03
3327,761,12,3,2000-05-12
3328,761,12,2,2000-03-28
3329,762,10,3,2000-03-10
3330,762,7,5,2000-05-20
3331,762,8,4,2000-06-24
3332,762,6,5,2000-04-20
3333,762,11,5,2000-03-09
3334,762,11,5,2000-01-26
3335,763,9,5,2000-04-20
3336,763,14,1,2000-05-02
3337,763,7,1,2000-04-29
3338,763,11,3,2000-03-21
3339,763,11,4,2000-06-04
3340,764,5,1,2000-04-13
3341,764,9,2,2000-04-13
3342,764,4,4,2000-03-01
3343,764,1,2,2000-01-30
3344,764,10,2,2000-04-10
3345,764,11,2,2000-04-20
3346,764,8,4,2000-02-28
3347,765,12,2,2000-01-11
3348,765,9,5,2000-05-08
3349,765,3,5,2000-04-11
3350,765,5,3,2000-06-13
3351,766,5,1,2000-05-20
3352,766,6,3,2000-05-02
3353,766,10,2,2000-05-31
3354,766,3,5,2000-05-29
3355,766,14,5,2000-05-04
3356,766,3,5,2000-05-31
3357,767,7,5,2000-06-24
3358,767,4,1,2000-05-10
3359,767,5,3,2000-01-16
3360,767,10,3,2000-02-21
3361,767,6,4,2000-02-15
3362,768,10,4,2000-06-22
3363,768,5,5,2000-01-20
3364,768,10,4,2000-02-27
3365,768,5,3,2000-06-19
3366,769,6,5,2000-01-28
3367,769,7,1,2000-05-15
3368,769,8,5,2000-03-19
3369,769,1,1,2000-05-08
3370,769,1,5,2000-04-13
3371,770,12,3,2000-02-04
3372,770,11,4,2000-05-29
3373,770,7,1,2000-01-05
3374,770,11,5,2000-05-24
3375,771,12,5,2000-06-10
3376,771,10,4,2000-06-26
3377,771,1,5,2000-05-15
3378,772,7,1,2000-06-20
3379,772,8,2,2000-02-25
3380,772,9,2,2000-06-23
3381,773,9,5,2000-02-08
3382,773,8,3,2000-04-02
3383,773,2,5,2000-01-05
3384,773,9,2,2000-02-25
3385,773,7,2,2000-03-08
3386,773,13,5,2000-05-04
3387,774,9,3,2000-05-18
3388,774,2,1,2000-05-03
3389,774,12,1,2000-06-27
3390,774,12,2,2000-04-22
3391,774,3,3,2000-04-10
3392,774,12,5,2000-06-04
3393,775,12,4,2000-06-03
3394,775,13,4,2000-06-20
3395,776,7,2,2000-06-10
3396,776,7,5,2000-03-25
3397,776,13,1,2000-03-22
3398,777,9,2,2000-04-22
3399,777,11,3,2000-06-09
3400,777,9,3,2000-04-17
3401,777,8,1,2000-05-03
3402,777,13,4,2000-06-16
3403,777,1,3,2000-04-19
3404,777,13,1,2000-03-16
3405,777,9,2,2000-03-30
3406,778,13,5,2000-01-10
3407,778,4,1,2000-01-10
3408,778,11,3,2000-01-25
3409,778,6,1,2000-04-02
3410,778,9,5,2000-05-10
3411,778,1,5,2000-04-19
3412,779,11,2,2000-01-15
3413,779,13,5,2000-01-12
3414,779,5,3,2000-05-16
3415,779,12,4,2000-06-06
3416,779,4,2,2000-05-17
3417,779,1,5,2000-02-03
3418,779,3,1,2000-03-27
3419,780,5,3,2000-01-19
3420,780,1,2,2000-01-20
3421,780,8,2,2000-03-24
3422,781,11,1,2000-03-19
3423,781,11,4,2000-05-22
3424,781,10,3,2000-02-19
3425,781,10,2,2000-05-30
3426,781,6,1,2000-05-28
